frame,x1,y1,x2,y2,confidence,class_id
277,702.1613159179688,362.3506164550781,1644.5113525390625,696.9424438476562,0.2831019163131714,4
278,704.1650390625,362.53326416015625,1646.0361328125,697.2769775390625,0.5319175124168396,4
279,698.004638671875,362.2488098144531,1639.27197265625,696.5017700195312,0.5398977994918823,4
280,706.6025390625,359.3678283691406,1634.635986328125,695.19384765625,0.6839390397071838,4
281,700.4686889648438,361.29949951171875,1634.781005859375,692.6735229492188,0.6464717984199524,4
282,692.8934326171875,363.689208984375,1642.670654296875,683.8670654296875,0.2592063844203949,30
285,682.8400268554688,357.4283752441406,1640.4700927734375,679.65234375,0.28982415795326233,4
286,664.841064453125,353.7117919921875,1638.4183349609375,678.2943115234375,0.2501891553401947,4
287,669.3609008789062,349.0965270996094,1631.037353515625,674.1094360351562,0.7623584270477295,4
288,668.243408203125,350.7027282714844,1627.259765625,671.6063842773438,0.5113088488578796,4
289,668.8163452148438,350.4158020019531,1625.0416259765625,670.2449951171875,0.7176320552825928,4
290,667.8065185546875,349.70782470703125,1623.9766845703125,667.447509765625,0.5808053612709045,4
291,658.9487915039062,341.46881103515625,1622.63720703125,667.3436279296875,0.4209752082824707,4
292,655.8826904296875,343.6300354003906,1621.581787109375,666.2700805664062,0.7357321381568909,4
298,645.2590942382812,334.606201171875,1620.2908935546875,650.8971557617188,0.3802592158317566,14
299,637.2945556640625,328.5125427246094,1622.4990234375,650.9234619140625,0.4692756235599518,14
300,627.685546875,327.0896911621094,1618.71240234375,647.4636840820312,0.39696112275123596,4
300,626.6649169921875,325.2432861328125,1616.9468994140625,646.1279296875,0.26512429118156433,14
302,611.372314453125,307.02996826171875,1620.5291748046875,647.1713256835938,0.32867544889450073,14
303,612.0530395507812,319.4310607910156,1614.5965576171875,641.9097900390625,0.4866391122341156,4
304,609.8485107421875,302.0848693847656,1615.617919921875,640.3958129882812,0.5924644470214844,4
305,616.6045532226562,307.0785827636719,1613.302490234375,639.20654296875,0.6210764646530151,4
306,614.455810546875,302.9729919433594,1614.7598876953125,637.8475952148438,0.6774890422821045,4
307,598.2412109375,300.554443359375,1611.9251708984375,636.876953125,0.650387704372406,4
308,590.8003540039062,295.5986022949219,1612.1092529296875,634.8746337890625,0.5032293200492859,4
309,587.11669921875,294.10919189453125,1609.76513671875,633.5927734375,0.6742574572563171,4
310,589.230224609375,297.927001953125,1607.094482421875,627.8994140625,0.5953862071037292,4
311,594.874267578125,300.6219177246094,1606.62060546875,624.7496948242188,0.5689395666122437,4
312,585.2900390625,290.2504577636719,1603.001220703125,622.3557739257812,0.6418861746788025,4
313,580.924072265625,279.6691589355469,1601.8465576171875,618.131103515625,0.5452982187271118,4
314,593.5028686523438,286.8829650878906,1603.919677734375,618.1397094726562,0.6021186709403992,4
315,581.3001708984375,287.9183349609375,1601.678955078125,615.2169799804688,0.6685999035835266,4
316,587.682861328125,286.32421875,1600.822021484375,613.0497436523438,0.6099317073822021,4
317,578.0185546875,278.3405456542969,1600.219482421875,610.7635498046875,0.42716145515441895,4
318,561.7093505859375,273.19866943359375,1598.8890380859375,610.4606323242188,0.46475374698638916,4
319,554.3558349609375,272.6136474609375,1599.64306640625,607.168212890625,0.3800223767757416,4
320,545.0672607421875,267.24884033203125,1599.091552734375,607.7349243164062,0.26374271512031555,14
325,498.92303466796875,245.59295654296875,1596.5885009765625,597.1749267578125,0.2559189200401306,4
326,521.6017456054688,260.6687927246094,1596.8160400390625,595.452880859375,0.29913437366485596,4
328,517.1436767578125,252.20193481445312,1597.484619140625,592.7536010742188,0.5750266909599304,4
330,517.6671752929688,249.82215881347656,1595.7572021484375,588.8809204101562,0.3180512487888336,14
331,514.9539184570312,248.65383911132812,1594.767822265625,586.5234985351562,0.4065280854701996,14
334,502.87628173828125,239.4382781982422,1592.1580810546875,582.8633422851562,0.35211560130119324,4
335,492.82672119140625,243.09425354003906,1590.4588623046875,581.7974853515625,0.4199945330619812,4
336,489.1058349609375,241.27899169921875,1588.46240234375,578.5728149414062,0.46189987659454346,4
337,470.433837890625,218.6326141357422,1587.1337890625,576.8815307617188,0.5666532516479492,4
338,478.83795166015625,242.8694610595703,1584.3145751953125,573.3497314453125,0.5957902669906616,4
339,475.223876953125,212.98370361328125,1585.6597900390625,575.2886352539062,0.571115255355835,4
340,455.572265625,219.62564086914062,1582.0341796875,571.4761962890625,0.6527973413467407,4
341,455.983154296875,217.68544006347656,1583.0809326171875,569.1241455078125,0.5655450224876404,4
342,457.67669677734375,224.9678192138672,1583.525390625,568.7561645507812,0.43621575832366943,4
343,453.54034423828125,220.6885986328125,1580.9073486328125,567.48046875,0.4603564143180847,4
344,465.4537353515625,212.03321838378906,1585.10595703125,567.374267578125,0.3327629566192627,4
345,459.4308776855469,217.1015625,1578.4102783203125,566.1905517578125,0.2802180349826813,14
346,449.571533203125,202.82130432128906,1577.672607421875,566.4883422851562,0.38501736521720886,14
347,427.236328125,197.56544494628906,1579.3106689453125,567.8017578125,0.3128140866756439,14
348,435.17816162109375,201.43116760253906,1577.2412109375,569.258544921875,0.4830982983112335,4
349,424.19305419921875,210.47274780273438,1577.3543701171875,572.9328002929688,0.5835683941841125,4
350,428.34210205078125,198.5064697265625,1577.118896484375,594.4361572265625,0.31659579277038574,4
351,414.39990234375,205.2150421142578,1576.411865234375,587.0264282226562,0.45666390657424927,4
352,413.86834716796875,208.6819610595703,1576.55859375,593.7415771484375,0.5363788604736328,4
353,416.62298583984375,215.98658752441406,1574.1339111328125,577.2489013671875,0.2811414897441864,4
375,299.2987060546875,103.12078857421875,1546.92626953125,610.0170288085938,0.31182026863098145,4
376,303.1856689453125,99.97425842285156,1527.006591796875,615.6090087890625,0.3180129826068878,4
377,293.6485290527344,110.56924438476562,1527.3585205078125,616.603271484375,0.32153820991516113,4
378,292.6359558105469,119.5111083984375,1532.4466552734375,613.454833984375,0.45767849683761597,4
379,296.9073486328125,115.9273910522461,1531.96875,617.240478515625,0.338373601436615,4
380,285.54364013671875,116.0430908203125,1531.7354736328125,618.7969360351562,0.3609108328819275,4
381,281.1773986816406,110.68899536132812,1530.33984375,617.0458374023438,0.3907623291015625,4
382,283.34783935546875,114.6815414428711,1526.4691162109375,610.7376708984375,0.3608171343803406,4
383,272.8217468261719,112.9625244140625,1517.2030029296875,616.04296875,0.29705438017845154,4
384,276.51025390625,123.60502624511719,1522.7652587890625,614.6879272460938,0.3384549915790558,4
385,232.45843505859375,118.76097106933594,1520.0361328125,621.1622314453125,0.3523097038269043,4
386,244.1162109375,123.31228637695312,1518.57275390625,618.2606201171875,0.2576046288013458,4
387,275.4750671386719,127.16693115234375,1521.332275390625,618.8860473632812,0.3473299741744995,4
388,247.73895263671875,116.7077407836914,1515.99462890625,621.4550170898438,0.292046457529068,4
390,113.52223205566406,104.53770446777344,1511.709716796875,624.7323608398438,0.26642167568206787,4
391,58.84822082519531,105.83985900878906,1520.68359375,622.8639526367188,0.4533315896987915,4
392,53.9747314453125,104.548095703125,1511.7564697265625,624.6149291992188,0.30937671661376953,4
393,208.71524047851562,109.08682250976562,1502.29931640625,621.304931640625,0.3846651613712311,4
394,266.65606689453125,108.27799987792969,1503.919189453125,623.4682006835938,0.29906001687049866,4
399,191.58453369140625,99.08624267578125,1510.6146240234375,623.9840698242188,0.424729585647583,4
400,256.1067810058594,105.36982727050781,1512.64013671875,622.0761108398438,0.28202083706855774,4
401,225.2314453125,101.73056030273438,1516.6737060546875,622.5011596679688,0.35900017619132996,4
402,271.921630859375,103.716064453125,1517.279052734375,621.96240234375,0.4899293780326843,4
403,273.0255432128906,107.24535369873047,1508.71240234375,621.279296875,0.3766750693321228,4
404,212.80728149414062,109.166015625,1514.70068359375,621.3292236328125,0.291969358921051,4
406,81.23373413085938,91.67008209228516,1516.1751708984375,619.6272583007812,0.34154194593429565,4
408,217.09423828125,87.5086669921875,1518.910888671875,619.7424926757812,0.2507449686527252,4
415,168.35787963867188,72.78392028808594,1517.814697265625,614.126220703125,0.2664985656738281,4
424,285.8349609375,144.08587646484375,1553.4437255859375,600.2719116210938,0.2501118779182434,30
428,330.04486083984375,182.56747436523438,1561.384765625,592.8872680664062,0.2727545201778412,31
429,307.11181640625,176.98033142089844,1563.04736328125,594.3695678710938,0.3449990153312683,31
433,291.2761535644531,145.38876342773438,1568.674072265625,592.8190307617188,0.6744604110717773,14
434,295.75250244140625,156.6650390625,1571.064453125,589.5825805664062,0.3534412980079651,14
435,347.518798828125,192.13723754882812,1564.791259765625,590.2749633789062,0.3812231421470642,14
436,384.289306640625,207.6416473388672,1552.1195068359375,588.0188598632812,0.5398864150047302,14
437,388.21087646484375,198.41180419921875,1545.134033203125,586.4782104492188,0.6153702735900879,14
439,395.95953369140625,205.1813507080078,1513.9853515625,582.0761108398438,0.5657352805137634,14
442,320.7664489746094,160.4886474609375,1520.8841552734375,581.606689453125,0.39811205863952637,14
443,310.5187072753906,162.0936279296875,1557.9986572265625,584.3943481445312,0.3456980288028717,14
444,338.0419921875,186.76895141601562,1544.663818359375,582.4649047851562,0.473877876996994,14
444,826.308837890625,303.6557922363281,1570.3765869140625,580.018798828125,0.3163284361362457,14
445,338.4708251953125,174.54244995117188,1562.285888671875,582.7066650390625,0.596983015537262,14
446,317.26556396484375,182.31573486328125,1568.0767822265625,584.1121826171875,0.3151821792125702,14
447,302.7586669921875,103.50347900390625,1568.2254638671875,585.5996704101562,0.3525732755661011,14
448,297.45245361328125,166.9748077392578,1570.295654296875,584.750244140625,0.430949330329895,14
449,312.35260009765625,173.32200622558594,1571.093994140625,584.6741943359375,0.4464334547519684,14
450,305.52978515625,126.16378784179688,1572.29345703125,582.8666381835938,0.5489323139190674,14
457,327.6943359375,196.51849365234375,1561.4598388671875,594.62548828125,0.25003781914711,14
499,306.20361328125,209.44619750976562,1541.24755859375,624.2437744140625,0.2652011513710022,0
501,657.8541870117188,275.4114074707031,1538.5013427734375,622.5469360351562,0.36613988876342773,0
502,652.6316528320312,275.62811279296875,1537.6732177734375,623.1036987304688,0.3554977774620056,0
503,641.138671875,276.7244873046875,1537.1341552734375,619.7438354492188,0.5265091061592102,0
504,636.6294555664062,274.6616516113281,1538.980224609375,621.2144165039062,0.5552927851676941,0
505,639.8483276367188,276.7914733886719,1538.4053955078125,613.5863037109375,0.4861530661582947,0
506,637.2112426757812,277.4586486816406,1543.5439453125,616.4444580078125,0.3042014241218567,0
507,634.8381958007812,280.1236267089844,1535.26025390625,609.595458984375,0.29138338565826416,0
508,629.7692260742188,276.81024169921875,1532.75537109375,612.389892578125,0.25953954458236694,0
517,357.0487060546875,194.7689208984375,1541.8616943359375,617.4522094726562,0.32597100734710693,0
518,456.94354248046875,259.6389465332031,1537.71240234375,615.6245727539062,0.3175533413887024,0
520,505.52783203125,259.7917785644531,1537.2144775390625,613.6710815429688,0.26305973529815674,0
556,431.59661865234375,267.07415771484375,1478.96533203125,670.61572265625,0.2849830389022827,0
577,386.8554382324219,314.4747314453125,1451.975830078125,716.5913696289062,0.28736981749534607,4
578,382.15960693359375,308.1616516113281,1455.8021240234375,718.48046875,0.45584338903427124,4
587,318.2559814453125,314.1722717285156,1458.668701171875,733.2781372070312,0.309146523475647,0
589,320.85736083984375,317.6148376464844,1452.721923828125,735.0192260742188,0.5458222031593323,4
592,301.9346923828125,326.56298828125,1443.811279296875,746.93798828125,0.32292014360427856,0
594,310.5357971191406,321.7781982421875,1429.0509033203125,750.1620483398438,0.3177698850631714,0
598,272.7440185546875,327.34844970703125,1432.2020263671875,747.9314575195312,0.644703209400177,4
599,262.18670654296875,327.8374328613281,1439.284912109375,751.7547607421875,0.3083982765674591,4
600,275.60540771484375,320.1968078613281,1439.9725341796875,750.6947021484375,0.4791564345359802,0
606,250.4787139892578,322.1212158203125,1432.95263671875,762.5169677734375,0.4149629771709442,0
607,239.03855895996094,320.6791076660156,1428.254638671875,764.8528442382812,0.3905847668647766,0
618,692.3757934570312,424.0345458984375,1413.8739013671875,762.7241821289062,0.35800817608833313,4
619,702.7157592773438,428.31756591796875,1412.9674072265625,765.4883422851562,0.26750531792640686,4
633,656.6372680664062,453.1394348144531,1397.150146484375,772.9072265625,0.3093184530735016,4
634,652.1896362304688,446.2667541503906,1395.91162109375,773.7785034179688,0.33827370405197144,4
643,625.8858642578125,427.8381042480469,1393.5556640625,768.080810546875,0.31712692975997925,4
650,561.1171875,417.3836975097656,1402.6864013671875,763.2493286132812,0.4230324923992157,4
651,560.8496704101562,415.352783203125,1398.35888671875,763.1489868164062,0.48033538460731506,4
652,578.5335693359375,416.70574951171875,1397.826904296875,757.667724609375,0.2971726655960083,30
653,558.11181640625,412.8351745605469,1393.076416015625,753.3893432617188,0.4438610076904297,4
654,556.6950073242188,410.6104431152344,1391.7276611328125,749.5671997070312,0.5779048800468445,4
655,555.1906127929688,406.7602844238281,1394.42041015625,749.0911254882812,0.4510674476623535,30
656,565.531494140625,409.56243896484375,1394.9117431640625,746.6705932617188,0.2686595022678375,30
657,567.558837890625,403.364501953125,1395.908935546875,743.1615600585938,0.4661114513874054,30
658,572.2899169921875,409.97625732421875,1393.230224609375,740.0945434570312,0.4734991192817688,30
659,567.427734375,410.82916259765625,1395.1693115234375,741.117919921875,0.38714534044265747,30
659,565.811767578125,410.04071044921875,1393.7000732421875,744.5432739257812,0.31627336144447327,4
660,535.2551879882812,386.3081359863281,1394.9532470703125,739.116455078125,0.39614343643188477,30
662,524.7828369140625,395.0342102050781,1392.0457763671875,736.2656860351562,0.3381095826625824,4
663,528.54931640625,398.1239318847656,1390.6329345703125,731.5367431640625,0.3752214312553406,30
664,533.640380859375,398.34136962890625,1387.7548828125,731.0487670898438,0.4346717298030853,30
665,523.5933837890625,392.1127624511719,1386.787109375,732.230224609375,0.3864181339740753,4
666,518.6697387695312,390.1951904296875,1389.212646484375,727.5428466796875,0.2979113757610321,30
672,508.0697937011719,357.71722412109375,1386.047607421875,715.9421997070312,0.27388855814933777,14
677,521.0098266601562,367.86767578125,1396.4058837890625,709.9065551757812,0.4441049098968506,4
678,516.4689331054688,368.5842590332031,1396.4298095703125,714.0879516601562,0.38734376430511475,4
681,504.31585693359375,351.6087341308594,1399.1485595703125,708.7359619140625,0.45970213413238525,4
683,683.1527709960938,640.9762573242188,836.4990234375,751.3569946289062,0.2633607089519501,29
685,676.3745727539062,635.2099609375,834.4326782226562,750.5001220703125,0.5642365217208862,29
686,676.6102294921875,620.4426879882812,841.3841552734375,744.8465576171875,0.7040224075317383,29
687,674.4052734375,618.5137939453125,843.9431762695312,744.765380859375,0.6280949711799622,29
689,671.8746337890625,609.205078125,852.9592895507812,744.1754150390625,0.40809130668640137,29
690,671.4563598632812,612.6044311523438,857.09326171875,742.8184814453125,0.5434119701385498,29
691,664.48681640625,618.1298217773438,851.3995971679688,742.263427734375,0.5708350539207458,29
692,675.1311645507812,620.5413208007812,849.2964477539062,740.2461547851562,0.6227589845657349,29
693,676.210693359375,619.313232421875,845.2288208007812,739.6712036132812,0.49101388454437256,29
694,673.6778564453125,617.7322998046875,848.4512329101562,739.5211181640625,0.3640493154525757,29
699,668.38427734375,618.0439453125,843.0662841796875,730.8290405273438,0.2631482481956482,29
702,668.2424926757812,618.1827392578125,835.3275146484375,725.014892578125,0.2828756868839264,29
705,667.4647216796875,616.84423828125,831.11083984375,719.3651733398438,0.3803234100341797,29
708,663.2186279296875,614.0057983398438,824.4268798828125,716.2053833007812,0.5470725893974304,29
709,663.668701171875,610.155517578125,828.0164794921875,715.831787109375,0.2623431086540222,29
710,671.7933349609375,608.5193481445312,835.2425537109375,715.5159301757812,0.3578583002090454,29
711,669.9407958984375,607.146728515625,831.1649780273438,717.0115356445312,0.4406273663043976,29
712,663.0573120117188,607.087890625,826.6604614257812,714.2474365234375,0.3851803243160248,29
715,658.5844116210938,602.4818115234375,826.2110595703125,715.597412109375,0.5945689082145691,29
716,654.519287109375,607.3975830078125,828.3682861328125,714.2426147460938,0.5023803114891052,29
717,655.8429565429688,599.8474731445312,825.25341796875,710.6273803710938,0.6322348117828369,29
718,656.611328125,602.8649291992188,828.8914184570312,706.7194213867188,0.37598472833633423,29
719,650.4456176757812,595.9234008789062,826.0523681640625,709.4773559570312,0.3388994336128235,29
721,649.834716796875,596.3086547851562,824.473388671875,704.4397583007812,0.4077777564525604,29
728,643.700927734375,592.9617309570312,811.2984008789062,701.8155517578125,0.6357001066207886,29
729,637.0706787109375,590.5462646484375,814.0704345703125,701.754150390625,0.630600094795227,29
730,636.5343017578125,587.6663818359375,814.4719848632812,701.4000854492188,0.3272981345653534,29
731,632.8702392578125,588.2411499023438,817.8221435546875,701.8861083984375,0.3875279426574707,29
732,636.462158203125,590.3949584960938,810.9942626953125,699.8482666015625,0.43996450304985046,29
733,626.6618041992188,586.3758544921875,826.2111206054688,704.5220947265625,0.35776883363723755,29
734,624.4017333984375,584.9319458007812,821.5118408203125,707.6213989257812,0.5130026936531067,29
735,626.950439453125,583.356689453125,819.1375122070312,705.9526977539062,0.5095903277397156,29
736,625.68115234375,582.5717163085938,816.3309326171875,704.2608642578125,0.59772127866745,29
737,621.879638671875,581.7041015625,810.9971923828125,702.5934448242188,0.6467539072036743,29
738,624.5065307617188,583.2075805664062,804.7395629882812,701.7057495117188,0.38774338364601135,29
739,620.5748291015625,589.0151977539062,804.3396606445312,702.2395629882812,0.6516172885894775,29
740,620.8388671875,587.78271484375,801.9056396484375,703.384521484375,0.7059479355812073,29
741,618.2586059570312,589.8740844726562,800.6697387695312,704.0015258789062,0.6529468297958374,29
742,612.62939453125,592.2142333984375,793.6766967773438,705.2415771484375,0.6669080853462219,29
743,610.7813110351562,593.63525390625,790.2464599609375,705.446044921875,0.7260128259658813,29
744,607.7393188476562,593.2665405273438,788.2470703125,707.2482299804688,0.7102574706077576,29
745,604.0296020507812,593.984130859375,790.04443359375,706.74853515625,0.7377950549125671,29
746,598.6865844726562,595.7839965820312,787.3170776367188,710.9474487304688,0.4438150227069855,29
750,592.2162475585938,583.4492797851562,784.2258911132812,712.63623046875,0.5292642712593079,29
751,589.7515869140625,589.192626953125,778.3176879882812,711.9959106445312,0.6589750051498413,29
752,582.8243408203125,588.5440063476562,769.475830078125,713.2788696289062,0.5239220261573792,29
753,581.4215698242188,590.8700561523438,771.5947265625,713.2659301757812,0.46191054582595825,29
754,573.7442016601562,584.83544921875,772.3869018554688,713.008544921875,0.32446861267089844,29
759,562.8576049804688,593.1181640625,760.6749877929688,719.300537109375,0.26177945733070374,29
760,559.927734375,585.7705078125,758.9573974609375,719.4697265625,0.335054486989975,29
760,473.6109924316406,586.1051025390625,758.2661743164062,720.0308227539062,0.3076559603214264,29
761,560.919677734375,592.0537109375,755.3240356445312,719.1695556640625,0.45992526412010193,29
762,556.404052734375,597.1323852539062,750.7474365234375,720.9548950195312,0.46978306770324707,29
763,557.353271484375,599.1434326171875,749.9328002929688,719.3505249023438,0.362974613904953,29
764,547.8460693359375,596.8922729492188,745.639892578125,721.9805908203125,0.25796014070510864,29
767,541.5689086914062,607.8900756835938,735.0425415039062,728.6056518554688,0.2584322392940521,29
769,535.1541137695312,606.3348999023438,729.27099609375,734.66845703125,0.5641206502914429,29
770,535.0076293945312,607.4345092773438,727.22900390625,739.8268432617188,0.6856427788734436,29
771,535.9193725585938,610.4458618164062,725.166748046875,739.2076416015625,0.542223334312439,29
772,530.7784423828125,608.4224853515625,723.2596435546875,742.355712890625,0.775587797164917,29
773,525.2545776367188,605.8798828125,720.4808959960938,742.7396850585938,0.7063072919845581,29
774,524.584716796875,611.7796020507812,721.0625610351562,745.6673583984375,0.6153519153594971,29
775,519.1680908203125,611.3091430664062,713.9571533203125,746.73583984375,0.5209252238273621,29
776,516.8047485351562,615.1729125976562,712.9019165039062,748.7670288085938,0.3566493093967438,29
780,498.6797790527344,615.4964599609375,699.12109375,759.7728881835938,0.3024841248989105,29
781,493.8589782714844,618.0173950195312,693.6749877929688,760.956298828125,0.631632924079895,29
782,487.8834533691406,623.7606811523438,686.15234375,764.7837524414062,0.41870853304862976,29
783,486.26275634765625,618.4892578125,687.59033203125,765.258544921875,0.3200702667236328,29
